CancerRegShortName;CancerRegId;CancerRegName;Distribuerbar;POS_ADDRESS_COUNTRY;POS_ADDRESS_STREET;POS_ADDRESS_ZIP;POS_ADDRESS_CITY;UnitDescription;POS_SHORTNAME;UnitId;UnitCode;POS_CONTACT_EMAIL;POS_CONTACT_NAME;POS_CONTACT_PHONE;UnitName;POS_DIRECTOR_EMAIL;POS_DIRECTOR_NAME;POS_DIRECTOR_PHONE;ParentDescription;ParentShortName;ParentPosId;ParentPosCode;ParentDeliveryCode;ParentPosName;IsReporting;Leveranskod;PosLevel;OrgEnabled;ORG_SHORTNAME;OrgId;OrgName;PosEnabled;PosId;PosCode;PosNameWithCode;PosName;RegionId;RegionName;TopPosDescription;TopPosShortName;TopPosId;TopPosCode;TopPosName
;;;False;;;;;Inläst från fil med historiska enheter;;1635;11460;;;;RFV:S SJH/NYNÄSHAMN;;;;;1;6;1;;OC Sthlm/Gotland;False;11460;2;True;OC;1;OC;False;1635;1 - 11460;OC Sthlm/Gotland (1) - RFV:S SJH/NYNÄSHAMN (11460);OC Sthlm/Gotland - RFV:S SJH/NYNÄSHAMN;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1636;11480;;;;BJÖRNBO SJUKHUS;;;;;1;6;1;;OC Sthlm/Gotland;False;11480;2;True;OC;1;OC;False;1636;1 - 11480;OC Sthlm/Gotland (1) - BJÖRNBO SJUKHUS (11480);OC Sthlm/Gotland - BJÖRNBO SJUKHUS;;;;1;6;1;OC Sthlm/Gotland
;;;False;;Box 6401;11382;STOCKHOLM;Inläst från fil med historiska enheter;;1637;11483;;;;ALERIS FÖRSÄKRINGSMOTT.;;;;;1;6;1;;OC Sthlm/Gotland;False;11199;2;True;OC;1;OC;False;1637;1 - 11483;OC Sthlm/Gotland (1) - ALERIS FÖRSÄKRINGSMOTT. (11483);OC Sthlm/Gotland - ALERIS FÖRSÄKRINGSMOTT.;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1638;11600;;;;ALBYHEMMET;;;;;1;6;1;;OC Sthlm/Gotland;False;11600;2;True;OC;1;OC;False;1638;1 - 11600;OC Sthlm/Gotland (1) - ALBYHEMMET (11600);OC Sthlm/Gotland - ALBYHEMMET;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1639;11604;;;;NORRBYHEMMET;;;;;1;6;1;;OC Sthlm/Gotland;False;11604;2;True;OC;1;OC;False;1639;1 - 11604;OC Sthlm/Gotland (1) - NORRBYHEMMET (11604);OC Sthlm/Gotland - NORRBYHEMMET;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1640;11606;;;;KNIVSTA HEMMET;;;;;1;6;1;;OC Sthlm/Gotland;False;11606;2;True;OC;1;OC;False;1640;1 - 11606;OC Sthlm/Gotland (1) - KNIVSTA HEMMET (11606);OC Sthlm/Gotland - KNIVSTA HEMMET;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1641;11628;;;;EMYHEMMET;;;;;1;6;1;;OC Sthlm/Gotland;False;11628;2;True;OC;1;OC;False;1641;1 - 11628;OC Sthlm/Gotland (1) - EMYHEMMET (11628);OC Sthlm/Gotland - EMYHEMMET;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1642;11629;;;;SKOLBERGA SJUKHEM;;;;;1;6;1;;OC Sthlm/Gotland;False;11629;2;True;OC;1;OC;False;1642;1 - 11629;OC Sthlm/Gotland (1) - SKOLBERGA SJUKHEM (11629);OC Sthlm/Gotland - SKOLBERGA SJUKHEM;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1643;11631;;;;VAXHOLMSHEMMET;;;;;1;6;1;;OC Sthlm/Gotland;False;11631;2;True;OC;1;OC;False;1643;1 - 11631;OC Sthlm/Gotland (1) - VAXHOLMSHEMMET (11631);OC Sthlm/Gotland - VAXHOLMSHEMMET;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1644;11634;;;;LÖVSTALUNDS BEH HEM;;;;;1;6;1;;OC Sthlm/Gotland;False;11634;2;True;OC;1;OC;False;1644;1 - 11634;OC Sthlm/Gotland (1) - LÖVSTALUNDS BEH HEM (11634);OC Sthlm/Gotland - LÖVSTALUNDS BEH HEM;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1645;11636;;;;KARLBERGA;;;;;1;6;1;;OC Sthlm/Gotland;False;11636;2;True;OC;1;OC;False;1645;1 - 11636;OC Sthlm/Gotland (1) - KARLBERGA (11636);OC Sthlm/Gotland - KARLBERGA;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1646;11804;;;;;;;;;1;6;1;;OC Sthlm/Gotland;False;11804;2;True;OC;1;OC;False;1646;1 - 11804;OC Sthlm/Gotland (1) -  (11804);OC Sthlm/Gotland - ;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1647;11805;;;;;;;;;1;6;1;;OC Sthlm/Gotland;False;11805;2;True;OC;1;OC;False;1647;1 - 11805;OC Sthlm/Gotland (1) -  (11805);OC Sthlm/Gotland - ;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1648;11809;;;;STORTORP KONVCENT;;;;;1;6;1;;OC Sthlm/Gotland;False;11809;2;True;OC;1;OC;False;1648;1 - 11809;OC Sthlm/Gotland (1) - STORTORP KONVCENT (11809);OC Sthlm/Gotland - STORTORP KONVCENT;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1649;11813;;;;;;;;;1;6;1;;OC Sthlm/Gotland;False;11813;2;True;OC;1;OC;False;1649;1 - 11813;OC Sthlm/Gotland (1) -  (11813);OC Sthlm/Gotland - ;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1650;11824;;;;SJÖTORPS GÄSTHEM;;;;;1;6;1;;OC Sthlm/Gotland;False;11824;2;True;OC;1;OC;False;1650;1 - 11824;OC Sthlm/Gotland (1) - SJÖTORPS GÄSTHEM (11824);OC Sthlm/Gotland - SJÖTORPS GÄSTHEM;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1651;11825;;;;GAMMELUDDENS;;;;;1;6;1;;OC Sthlm/Gotland;False;11825;2;True;OC;1;OC;False;1651;1 - 11825;OC Sthlm/Gotland (1) - GAMMELUDDENS (11825);OC Sthlm/Gotland - GAMMELUDDENS;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1652;11966;;;;;;;;;1;6;1;;OC Sthlm/Gotland;False;11966;2;True;OC;1;OC;False;1652;1 - 11966;OC Sthlm/Gotland (1) -  (11966);OC Sthlm/Gotland - ;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1653;11977;;;;;;;;;1;6;1;;OC Sthlm/Gotland;False;11977;2;True;OC;1;OC;False;1653;1 - 11977;OC Sthlm/Gotland (1) -  (11977);OC Sthlm/Gotland - ;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1654;11996;;;;RÄTTSLÄKAR STN;;;;;1;6;1;;OC Sthlm/Gotland;False;11198;2;True;OC;1;OC;False;1654;1 - 11996;OC Sthlm/Gotland (1) - RÄTTSLÄKAR STN (11996);OC Sthlm/Gotland - RÄTTSLÄKAR STN;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1655;11997;;;;;;;;;1;6;1;;OC Sthlm/Gotland;False;11997;2;True;OC;1;OC;False;1655;1 - 11997;OC Sthlm/Gotland (1) -  (11997);OC Sthlm/Gotland - ;;;;1;6;1;OC Sthlm/Gotland
;;;False;;Folkparksvägen 156;12639;HÄGERSTEN;Inläst från fil med historiska enheter;;1656;13303;;;;SOLBERGA ÄLDREBOENDE;;;;;1;6;1;;OC Sthlm/Gotland;False;11198;2;True;OC;1;OC;False;1656;1 - 13303;OC Sthlm/Gotland (1) - SOLBERGA ÄLDREBOENDE (13303);OC Sthlm/Gotland - SOLBERGA ÄLDREBOENDE;;;;1;6;1;OC Sthlm/Gotland
;;;False;;Stora Brogatan 12 A;76130;NORRTÄLJE;Inläst från fil med historiska enheter;;1657;14128;;;;HUSLÄKAREN LUGN O RO;;;;;1;6;1;;OC Sthlm/Gotland;False;11198;2;True;OC;1;OC;False;1657;1 - 14128;OC Sthlm/Gotland (1) - HUSLÄKAREN LUGN O RO (14128);OC Sthlm/Gotland - HUSLÄKAREN LUGN O RO;;;;1;6;1;OC Sthlm/Gotland
;;;False;;Karlavägen 56;11449;STOCKHOLM;Inläst från fil med historiska enheter;;1658;15124;;;;SIBYLLEKLINIKEN KARLA 56;;;;;1;6;1;;OC Sthlm/Gotland;False;11199;2;True;OC;1;OC;False;1658;1 - 15124;OC Sthlm/Gotland (1) - SIBYLLEKLINIKEN KARLA 56 (15124);OC Sthlm/Gotland - SIBYLLEKLINIKEN KARLA 56;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1659;15126;;;;HJORTHAGENS SERV.H;;;;;1;6;1;;OC Sthlm/Gotland;False;15126;2;True;OC;1;OC;False;1659;1 - 15126;OC Sthlm/Gotland (1) - HJORTHAGENS SERV.H (15126);OC Sthlm/Gotland - HJORTHAGENS SERV.H;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1660;15127;;;;DLM LIDINGÖ;;;;;1;6;1;;OC Sthlm/Gotland;False;15127;2;True;OC;1;OC;False;1660;1 - 15127;OC Sthlm/Gotland (1) - DLM LIDINGÖ (15127);OC Sthlm/Gotland - DLM LIDINGÖ;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1661;15134;;;;DLM ASKRIKEV TÄBY;;;;;1;6;1;;OC Sthlm/Gotland;False;15134;2;True;OC;1;OC;False;1661;1 - 15134;OC Sthlm/Gotland (1) - DLM ASKRIKEV TÄBY (15134);OC Sthlm/Gotland - DLM ASKRIKEV TÄBY;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1662;15135;;;;DLM METEORV TÄBY;;;;;1;6;1;;OC Sthlm/Gotland;False;15135;2;True;OC;1;OC;False;1662;1 - 15135;OC Sthlm/Gotland (1) - DLM METEORV TÄBY (15135);OC Sthlm/Gotland - DLM METEORV TÄBY;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1663;15138;;;;DLM BROTTBY;;;;;1;6;1;;OC Sthlm/Gotland;False;15138;2;True;OC;1;OC;False;1663;1 - 15138;OC Sthlm/Gotland (1) - DLM BROTTBY (15138);OC Sthlm/Gotland - DLM BROTTBY;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1664;15139;;;;DLM KÅRSTA;;;;;1;6;1;;OC Sthlm/Gotland;False;15139;2;True;OC;1;OC;False;1664;1 - 15139;OC Sthlm/Gotland (1) - DLM KÅRSTA (15139);OC Sthlm/Gotland - DLM KÅRSTA;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1665;15146;;;;DLM RÅDMANSÖ N-TÄLJE;;;;;1;6;1;;OC Sthlm/Gotland;False;15146;2;True;OC;1;OC;False;1665;1 - 15146;OC Sthlm/Gotland (1) - DLM RÅDMANSÖ N-TÄLJE (15146);OC Sthlm/Gotland - DLM RÅDMANSÖ N-TÄLJE;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1666;15147;;;;DLM FISKARTORPSV;;;;;1;6;1;;OC Sthlm/Gotland;False;15147;2;True;OC;1;OC;False;1666;1 - 15147;OC Sthlm/Gotland (1) - DLM FISKARTORPSV (15147);OC Sthlm/Gotland - DLM FISKARTORPSV;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1667;15148;;;;DLM ESPLANADEN;;;;;1;6;1;;OC Sthlm/Gotland;False;15148;2;True;OC;1;OC;False;1667;1 - 15148;OC Sthlm/Gotland (1) - DLM ESPLANADEN (15148);OC Sthlm/Gotland - DLM ESPLANADEN;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1668;15149;;;;DLM OXENSTIERNSG STH;;;;;1;6;1;;OC Sthlm/Gotland;False;15149;2;True;OC;1;OC;False;1668;1 - 15149;OC Sthlm/Gotland (1) - DLM OXENSTIERNSG STH (15149);OC Sthlm/Gotland - DLM OXENSTIERNSG STH;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1669;15151;;;;PSM BANGÅRDSG;;;;;1;6;1;;OC Sthlm/Gotland;False;15151;2;True;OC;1;OC;False;1669;1 - 15151;OC Sthlm/Gotland (1) - PSM BANGÅRDSG (15151);OC Sthlm/Gotland - PSM BANGÅRDSG;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1670;15152;;;;PSM KANALV NÄSBY;;;;;1;6;1;;OC Sthlm/Gotland;False;15152;2;True;OC;1;OC;False;1670;1 - 15152;OC Sthlm/Gotland (1) - PSM KANALV NÄSBY (15152);OC Sthlm/Gotland - PSM KANALV NÄSBY;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1671;15153;;;;DLM LJUNGMYRSV TÄBY;;;;;1;6;1;;OC Sthlm/Gotland;False;15153;2;True;OC;1;OC;False;1671;1 - 15153;OC Sthlm/Gotland (1) - DLM LJUNGMYRSV TÄBY (15153);OC Sthlm/Gotland - DLM LJUNGMYRSV TÄBY;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1672;15156;;;;SMH SOLHÄLLA;;;;;1;6;1;;OC Sthlm/Gotland;False;15156;2;True;OC;1;OC;False;1672;1 - 15156;OC Sthlm/Gotland (1) - SMH SOLHÄLLA (15156);OC Sthlm/Gotland - SMH SOLHÄLLA;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1673;15157;;;;GAMMELBYNS SERV.H;;;;;1;6;1;;OC Sthlm/Gotland;False;15157;2;True;OC;1;OC;False;1673;1 - 15157;OC Sthlm/Gotland (1) - GAMMELBYNS SERV.H (15157);OC Sthlm/Gotland - GAMMELBYNS SERV.H;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1674;15158;;;;NÄSBY PARKS FAM.HOT.;;;;;1;6;1;;OC Sthlm/Gotland;False;15158;2;True;OC;1;OC;False;1674;1 - 15158;OC Sthlm/Gotland (1) - NÄSBY PARKS FAM.HOT. (15158);OC Sthlm/Gotland - NÄSBY PARKS FAM.HOT.;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1675;15159;;;;ENEBYBERGS SERV.H;;;;;1;6;1;;OC Sthlm/Gotland;False;15159;2;True;OC;1;OC;False;1675;1 - 15159;OC Sthlm/Gotland (1) - ENEBYBERGS SERV.H (15159);OC Sthlm/Gotland - ENEBYBERGS SERV.H;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1676;15160;;;;SMH HERRÄNG;;;;;1;6;1;;OC Sthlm/Gotland;False;15160;2;True;OC;1;OC;False;1676;1 - 15160;OC Sthlm/Gotland (1) - SMH HERRÄNG (15160);OC Sthlm/Gotland - SMH HERRÄNG;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1677;15162;;;;UNG TÄBY;;;;;1;6;1;;OC Sthlm/Gotland;False;15162;2;True;OC;1;OC;False;1677;1 - 15162;OC Sthlm/Gotland (1) - UNG TÄBY (15162);OC Sthlm/Gotland - UNG TÄBY;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1678;15163;;;;BOSTADSHOTELL RIO;;;;;1;6;1;;OC Sthlm/Gotland;False;15163;2;True;OC;1;OC;False;1678;1 - 15163;OC Sthlm/Gotland (1) - BOSTADSHOTELL RIO (15163);OC Sthlm/Gotland - BOSTADSHOTELL RIO;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1679;15164;;;;PSM VALHALLAV.;;;;;1;6;1;;OC Sthlm/Gotland;False;15164;2;True;OC;1;OC;False;1679;1 - 15164;OC Sthlm/Gotland (1) - PSM VALHALLAV. (15164);OC Sthlm/Gotland - PSM VALHALLAV.;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1680;15166;;;;SOLGÅRDENS SERV.H;;;;;1;6;1;;OC Sthlm/Gotland;False;15166;2;True;OC;1;OC;False;1680;1 - 15166;OC Sthlm/Gotland (1) - SOLGÅRDENS SERV.H (15166);OC Sthlm/Gotland - SOLGÅRDENS SERV.H;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1681;15168;;;;DLM GRIBBYLUNDS TORG;;;;;1;6;1;;OC Sthlm/Gotland;False;15168;2;True;OC;1;OC;False;1681;1 - 15168;OC Sthlm/Gotland (1) - DLM GRIBBYLUNDS TORG (15168);OC Sthlm/Gotland - DLM GRIBBYLUNDS TORG;;;;1;6;1;OC Sthlm/Gotland
;;;False;;"Sågvägen 2, 2tr";18440;ÖSTERÅKER;Inläst från fil med historiska enheter;;1682;15441;;;;"SOMMERLAND, HANS";;;;;1;6;1;;OC Sthlm/Gotland;False;11199;2;True;OC;1;OC;False;1682;1 - 15441;"OC Sthlm/Gotland (1) - SOMMERLAND, HANS (15441)";"OC Sthlm/Gotland - SOMMERLAND, HANS";;;;1;6;1;OC Sthlm/Gotland
;;;False;;Sibyllegatan 30;11449;STOCKHOLM;Inläst från fil med historiska enheter;;1683;15505;;;;MAMA MIA AB;;;;;1;6;1;;OC Sthlm/Gotland;False;11198;2;True;OC;1;OC;False;1683;1 - 15505;OC Sthlm/Gotland (1) - MAMA MIA AB (15505);OC Sthlm/Gotland - MAMA MIA AB;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1684;16116;;;;DLM SOLLENTUNA;;;;;1;6;1;;OC Sthlm/Gotland;False;16116;2;True;OC;1;OC;False;1684;1 - 16116;OC Sthlm/Gotland (1) - DLM SOLLENTUNA (16116);OC Sthlm/Gotland - DLM SOLLENTUNA;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1685;16118;;;;BOLLSTANÄS VC;;;;;1;6;1;;OC Sthlm/Gotland;False;16118;2;True;OC;1;OC;False;1685;1 - 16118;OC Sthlm/Gotland (1) - BOLLSTANÄS VC (16118);OC Sthlm/Gotland - BOLLSTANÄS VC;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1686;16119;;;;DLM RYTTARG UPPL-VBY;;;;;1;6;1;;OC Sthlm/Gotland;False;16119;2;True;OC;1;OC;False;1686;1 - 16119;OC Sthlm/Gotland (1) - DLM RYTTARG UPPL-VBY (16119);OC Sthlm/Gotland - DLM RYTTARG UPPL-VBY;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1687;16120;;;;DLM ODENV UPPL VÄSBY;;;;;1;6;1;;OC Sthlm/Gotland;False;16120;2;True;OC;1;OC;False;1687;1 - 16120;OC Sthlm/Gotland (1) - DLM ODENV UPPL VÄSBY (16120);OC Sthlm/Gotland - DLM ODENV UPPL VÄSBY;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1688;16122;;;;DLM SUNDBYBERG;;;;;1;6;1;;OC Sthlm/Gotland;False;16122;2;True;OC;1;OC;False;1688;1 - 16122;OC Sthlm/Gotland (1) - DLM SUNDBYBERG (16122);OC Sthlm/Gotland - DLM SUNDBYBERG;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1689;16124;;;;DLM BJÖRNST SOLNA;;;;;1;6;1;;OC Sthlm/Gotland;False;16124;2;True;OC;1;OC;False;1689;1 - 16124;OC Sthlm/Gotland (1) - DLM BJÖRNST SOLNA (16124);OC Sthlm/Gotland - DLM BJÖRNST SOLNA;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1690;16125;;;;DLM ASPST SOLNA;;;;;1;6;1;;OC Sthlm/Gotland;False;16125;2;True;OC;1;OC;False;1690;1 - 16125;OC Sthlm/Gotland (1) - DLM ASPST SOLNA (16125);OC Sthlm/Gotland - DLM ASPST SOLNA;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1691;16126;;;;DLM STUDIEV S-TUNA;;;;;1;6;1;;OC Sthlm/Gotland;False;16126;2;True;OC;1;OC;False;1691;1 - 16126;OC Sthlm/Gotland (1) - DLM STUDIEV S-TUNA (16126);OC Sthlm/Gotland - DLM STUDIEV S-TUNA;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1692;16127;;;;DLM RIBBINGSV S-TUNA;;;;;1;6;1;;OC Sthlm/Gotland;False;16127;2;True;OC;1;OC;False;1692;1 - 16127;OC Sthlm/Gotland (1) - DLM RIBBINGSV S-TUNA (16127);OC Sthlm/Gotland - DLM RIBBINGSV S-TUNA;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1693;16128;;;;DLM LOMV S-TUNA;;;;;1;6;1;;OC Sthlm/Gotland;False;16128;2;True;OC;1;OC;False;1693;1 - 16128;OC Sthlm/Gotland (1) - DLM LOMV S-TUNA (16128);OC Sthlm/Gotland - DLM LOMV S-TUNA;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1694;16129;;;;DLM VESPERG S-TUNA;;;;;1;6;1;;OC Sthlm/Gotland;False;16129;2;True;OC;1;OC;False;1694;1 - 16129;OC Sthlm/Gotland (1) - DLM VESPERG S-TUNA (16129);OC Sthlm/Gotland - DLM VESPERG S-TUNA;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1695;16131;;;;DLM RUNST SIGTUNA;;;;;1;6;1;;OC Sthlm/Gotland;False;16131;2;True;OC;1;OC;False;1695;1 - 16131;OC Sthlm/Gotland (1) - DLM RUNST SIGTUNA (16131);OC Sthlm/Gotland - DLM RUNST SIGTUNA;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1696;16132;;;;DLM ROSERSBERG;;;;;1;6;1;;OC Sthlm/Gotland;False;16132;2;True;OC;1;OC;False;1696;1 - 16132;OC Sthlm/Gotland (1) - DLM ROSERSBERG (16132);OC Sthlm/Gotland - DLM ROSERSBERG;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1697;16135;;;;DLM VÅRDKASEV J-LLA;;;;;1;6;1;;OC Sthlm/Gotland;False;16135;2;True;OC;1;OC;False;1697;1 - 16135;OC Sthlm/Gotland (1) - DLM VÅRDKASEV J-LLA (16135);OC Sthlm/Gotland - DLM VÅRDKASEV J-LLA;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1698;16136;;;;DLM VIBOMSV SOLNA;;;;;1;6;1;;OC Sthlm/Gotland;False;16136;2;True;OC;1;OC;False;1698;1 - 16136;OC Sthlm/Gotland (1) - DLM VIBOMSV SOLNA (16136);OC Sthlm/Gotland - DLM VIBOMSV SOLNA;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1699;16139;;;;ÖVERGÅNGSHEMMET;;;;;1;6;1;;OC Sthlm/Gotland;False;16139;2;True;OC;1;OC;False;1699;1 - 16139;OC Sthlm/Gotland (1) - ÖVERGÅNGSHEMMET (16139);OC Sthlm/Gotland - ÖVERGÅNGSHEMMET;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1700;16140;;;;SMH SKOGA SOLNA;;;;;1;6;1;;OC Sthlm/Gotland;False;16140;2;True;OC;1;OC;False;1700;1 - 16140;OC Sthlm/Gotland (1) - SMH SKOGA SOLNA (16140);OC Sthlm/Gotland - SMH SKOGA SOLNA;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1701;16141;;;;RÅBY BOSTADSHOT.;;;;;1;6;1;;OC Sthlm/Gotland;False;16141;2;True;OC;1;OC;False;1701;1 - 16141;OC Sthlm/Gotland (1) - RÅBY BOSTADSHOT. (16141);OC Sthlm/Gotland - RÅBY BOSTADSHOT.;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1702;16142;;;;SMH ÖSTERGÅRDEN;;;;;1;6;1;;OC Sthlm/Gotland;False;16142;2;True;OC;1;OC;False;1702;1 - 16142;OC Sthlm/Gotland (1) - SMH ÖSTERGÅRDEN (16142);OC Sthlm/Gotland - SMH ÖSTERGÅRDEN;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1703;16144;;;;SERV.HEM RIBBINGSV;;;;;1;6;1;;OC Sthlm/Gotland;False;16144;2;True;OC;1;OC;False;1703;1 - 16144;OC Sthlm/Gotland (1) - SERV.HEM RIBBINGSV (16144);OC Sthlm/Gotland - SERV.HEM RIBBINGSV;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1704;16146;;;;DLM HANNEBERGSG;;;;;1;6;1;;OC Sthlm/Gotland;False;16146;2;True;OC;1;OC;False;1704;1 - 16146;OC Sthlm/Gotland (1) - DLM HANNEBERGSG (16146);OC Sthlm/Gotland - DLM HANNEBERGSG;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1705;16149;;;;PSYKMOTT TINGSV;;;;;1;6;1;;OC Sthlm/Gotland;False;16149;2;True;OC;1;OC;False;1705;1 - 16149;OC Sthlm/Gotland (1) - PSYKMOTT TINGSV (16149);OC Sthlm/Gotland - PSYKMOTT TINGSV;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1706;16152;;;;MOTT 12 SÖDERG;;;;;1;6;1;;OC Sthlm/Gotland;False;16152;2;True;OC;1;OC;False;1706;1 - 16152;OC Sthlm/Gotland (1) - MOTT 12 SÖDERG (16152);OC Sthlm/Gotland - MOTT 12 SÖDERG;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1707;16153;;;;CITYTAPPEN (BLOD);;;;;1;6;1;;OC Sthlm/Gotland;False;16153;2;True;OC;1;OC;False;1707;1 - 16153;OC Sthlm/Gotland (1) - CITYTAPPEN (BLOD) (16153);OC Sthlm/Gotland - CITYTAPPEN (BLOD);;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;1708;16608;;;;NORRGÅRDENS SJUKHEM;;;;;1;6;1;;OC Sthlm/Gotland;False;16608;2;True;OC;1;OC;False;1708;1 - 16608;OC Sthlm/Gotland (1) - NORRGÅRDENS SJUKHEM (16608);OC Sthlm/Gotland - NORRGÅRDENS SJUKHEM;;;;1;6;1;OC Sthlm/Gotland
